id,username,message,created_at,group_code
02b84d55-079d-43cc-ba47-518fbd7b247e,🤖 AI,"🌅 *Daily Digest — Wednesday, Jun 10*

📊 *Match Recap*


😂 *Banter Corner*


🔦 *Prediction Spotlight*


📈 *Standings*
🥇 سوباسا — 0pts
🥈 Ramin — 0pts
🥉 Arash — 0pts
4️⃣ Arby G — 0pts
5️⃣ Sohrab — 0pts

72 group matches remaining · keep predicting! 🏆",2026-06-10T06:16:26.05873+00:00,default
e78684fd-2059-4fd5-8d79-e04828cc5d95,🤖 AI,"🌅 *Daily Digest — Wednesday, Jun 10*

📊 *Match Recap*


😂 *Banter Corner*


🔦 *Prediction Spotlight*


📈 *Standings*
🥇 Edwin — 0pts
🥈 Arbi Madirossians — 0pts

72 group matches remaining · keep predicting! 🏆",2026-06-10T06:16:26.545168+00:00,EDWIN-LEAGUE
c164b3e5-fcf6-449d-9ac6-cbbc49b6da11,🤖 AI,"🌅 *Daily Digest — Wednesday, Jun 10*

📊 *Match Recap*


😂 *Banter Corner*


🔦 *Prediction Spotlight*


📈 *Standings*
🥇 سوباسا — 0pts
🥈 Arash — 0pts
🥉 Arby G — 0pts
4️⃣ Sohrab — 0pts
5️⃣ OliCR7 — 0pts

72 group matches remaining · keep predicting! 🏆",2026-06-10T08:17:11.981122+00:00,default
6a89120b-ed28-4145-9fef-b08d11328bf9,🤖 AI,"🌅 *Daily Digest — Wednesday, Jun 10*

📊 *Match Recap*


😂 *Banter Corner*


🔦 *Prediction Spotlight*


📈 *Standings*
🥇 Edwin — 0pts
🥈 Arbi Madirossians — 0pts

72 group matches remaining · keep predicting! 🏆",2026-06-10T08:17:12.469568+00:00,EDWIN-LEAGUE
258ca7f6-cb62-4380-9b71-5defc0e6fcd9,🤖 AI,"🌅 *Daily Digest — Wednesday, Jun 10*

📊 *Match Recap*


😂 *Banter Corner*


🔦 *Prediction Spotlight*


📈 *Standings*
🥇 سوباسا — 0pts
🥈 Arash — 0pts
🥉 Sohrab — 0pts
4️⃣ OliCR7 — 0pts
5️⃣ Arby G — 0pts

72 group matches remaining · keep predicting! 🏆",2026-06-10T16:35:44.209212+00:00,default
bab62e25-7001-47ad-94ea-ce6d65ce026a,🤖 AI,"🌅 *Daily Digest — Wednesday, Jun 10*

📊 *Match Recap*


😂 *Banter Corner*


🔦 *Prediction Spotlight*


📈 *Standings*
🥇 Edwin — 0pts
🥈 Arbi Madirossians — 0pts

72 group matches remaining · keep predicting! 🏆",2026-06-10T16:35:44.873046+00:00,EDWIN-LEAGUE
fd8617e4-6972-4b01-897d-c38fd34ff91d,⚡,"📣 Admin Reminder
9/22 players fully predicted.
⚠️ Haven't predicted: سوباسا, Arash, Sohrab, Edmond, Edwin, Verj, alenoua@gmail.com
⏳ Partially: OliCR7 31/72, Arby G 6/72, IrishmanArtin 12/72, Andre G 24/72, AraTotoKing 30/72, Vazrik 6/72
🔜 Unpredicted in next 5 days: سوباسا (13/13 games), Arash (13/13 games), Sohrab (13/13 games), OliCR7 (1/13 game), Arby G (11/13 games), IrishmanArtin (9/13 games), Edmond (13/13 games), Edwin (13/13 games), Verj (13/13 games), alenoua@gmail.com (13/13 games), AraTotoKing (1/13 game), Vazrik (11/13 games)
👑 No champion pick: سوباسا, Arash, Sohrab, Edwin, Germany Fan Since 82, Verj, alenoua@gmail.com, Արթին
🥈 No runner-up: Edmond, Vazrik
🥉 No 3rd place: Edmond, Andre G, Vazrik
⚽ No top scorer: سوباسا, Arash, Sohrab, IrishmanArtin, Edmond, Edwin, Germany Fan Since 82, Verj, alenoua@gmail.com, Արթին, Vazrik
⏱ 1 day to kickoff — fill yours now!",2026-06-10T18:02:03.583237+00:00,default
6dc45669-38dd-4b13-ae96-8ef25fbfe1d7,⚡,"📣 Admin Reminder
10/25 players fully predicted.
⚠️ Haven't predicted: سوباسا, Arash, Sohrab, Arno Najarian, Edmond, Edwin, Verj, alenoua@gmail.com
⏳ Partially: Narek 2/72, OliCR7 31/72, Arby G 6/72, Poor Italy😩😩 34/72, Andre G 24/72, AraTotoKing 30/72, Vazrik 6/72
🔜 Unpredicted in next 5 days: سوباسا (16/16 games), Arash (16/16 games), Narek (14/16 games), Sohrab (16/16 games), OliCR7 (1/16 game), Arby G (14/16 games), Poor Italy😩😩 (5/16 games), Arno Najarian (16/16 games), Edmond (16/16 games), Edwin (16/16 games), Verj (16/16 games), alenoua@gmail.com (16/16 games), AraTotoKing (1/16 game), Vazrik (14/16 games)
👑 No champion pick: سوباسا, Arash, Sohrab, Arno Najarian, Edwin, Verj, alenoua@gmail.com, Արթին
🥈 No runner-up: Edmond, Vazrik
🥉 No 3rd place: Edmond, Andre G, Vazrik
⚽ No top scorer: سوباسا, Arash, Sohrab, Arno Najarian, Edmond, Edwin, alenoua@gmail.com, Արթին, Vazrik
⏱ 1 day to kickoff — fill yours now!",2026-06-11T04:50:58.420873+00:00,default
d6cb7b55-9069-4f02-b82a-8050faff1d88,🤖 AI,"🌅 *Daily Digest — Thursday, Jun 11*

📊 *Match Recap*


😂 *Banter Corner*


🔦 *Prediction Spotlight*


📈 *Standings*
🥇 سوباسا — 0pts
🥈 Sev — 0pts
🥉 Arash — 0pts
4️⃣ Narek — 0pts
5️⃣ IrishmanArtin — 0pts

72 group matches remaining · keep predicting! 🏆",2026-06-11T08:11:52.593237+00:00,default
74bbf3b3-7c81-45c6-8d06-3ffd96526540,🤖 AI,"🌅 *Daily Digest — Thursday, Jun 11*

📊 *Match Recap*


😂 *Banter Corner*


🔦 *Prediction Spotlight*


📈 *Standings*
🥇 Edwin — 0pts
🥈 Arbi Madirossians — 0pts
🥉 narek — 0pts

72 group matches remaining · keep predicting! 🏆",2026-06-11T08:11:52.789709+00:00,EDWIN-LEAGUE
a328e17f-0996-4705-998d-37fa7cb69782,⚡,"📣 Admin Reminder
11/27 players fully predicted.
⚠️ Haven't predicted: سوباسا, Arash, Sohrab, Edmond, Edwin, alenoua@gmail.com
⏳ Partially: Narek 2/72, Arby G 6/72, Arno Najarian 5/72, Zareh 70/72, Edwin N 22/72, Verj 12/72, OliCR7 31/72, AraTotoKing 30/72, Vazrik 6/72, Andre G 24/72
🔜 Unpredicted in next 5 days: سوباسا (16/16 games), Arash (16/16 games), Narek (14/16 games), Sohrab (16/16 games), Arby G (14/16 games), Arno Najarian (14/16 games), Zareh (1/16 game), Edmond (16/16 games), Edwin N (3/16 games), Edwin (16/16 games), alenoua@gmail.com (16/16 games), Verj (12/16 games), OliCR7 (1/16 game), AraTotoKing (1/16 game), Vazrik (14/16 games)
👑 No champion pick: سوباسا, Arash, Sohrab, Zareh, Edwin, alenoua@gmail.com, Verj, Արթին
🥈 No runner-up: Edmond, Vazrik
🥉 No 3rd place: Edmond, Vazrik
⚽ No top scorer: سوباسا, Arash, Sohrab, Zareh, Edmond, Edwin, alenoua@gmail.com, Արթին, Vazrik
⏱ 1 day to kickoff — fill yours now!",2026-06-11T15:33:27.474434+00:00,default
295d4260-8fcd-4e95-aca8-44fbf047c8ec,Ramin,Podium and Top scorer pick extended until Friday Jun 13 midnight UTC! This is the absolute last call! No extensions after that,2026-06-11T18:04:29.859439+00:00,default
632b6ef9-a2e5-4774-936e-f8c1b17800aa,⚡,"📣 Admin Reminder
12/27 players fully predicted.
⚠️ Haven't predicted: سوباسا, Arash, Sohrab, Edmond, Edwin, alenoua@gmail.com
⏳ Partially: Verj 12/72, Narek 2/72, Arby G 6/72, Arno Najarian 5/72, AraTotoKing 30/72, Edwin N 22/72, OliCR7 31/72, Vazrik 6/72, Andre G 24/72
🔜 Unpredicted in next 5 days: سوباسا (16/16 games), Verj (12/16 games), Arash (16/16 games), Narek (14/16 games), Sohrab (16/16 games), Arby G (14/16 games), Arno Najarian (14/16 games), AraTotoKing (1/16 game), Edmond (16/16 games), Edwin N (3/16 games), Edwin (16/16 games), alenoua@gmail.com (16/16 games), OliCR7 (1/16 game), Vazrik (14/16 games)
👑 No champion pick: سوباسا, Verj, Arash, Sohrab, Edwin, alenoua@gmail.com, Zareh
🥈 No runner-up: Արթին, Edmond, Vazrik
🥉 No 3rd place: Արթին, Edmond, Vazrik
⚽ No top scorer: سوباسا, Arash, Sohrab, Արթին, Edmond, Edwin, alenoua@gmail.com, Zareh, Vazrik
🔴 Predictions are locking — fill yours now!",2026-06-11T18:05:55.952838+00:00,default
8bfeace6-2973-4e64-9060-bc47da5e16f3,⚡,"📣 Admin Reminder
12/27 players fully predicted.
⚠️ Haven't predicted: سوباسا, Arash, Sohrab, Edmond, Edwin, alenoua@gmail.com
⏳ Partially: Verj 12/72, Narek 2/72, Arby G 6/72, Arno Najarian 5/72, AraTotoKing 30/72, Edwin N 22/72, OliCR7 31/72, Vazrik 6/72, Andre G 24/72
🔜 Unpredicted in next 5 days: سوباسا (16/16 games), Verj (12/16 games), Arash (16/16 games), Narek (14/16 games), Sohrab (16/16 games), Arby G (14/16 games), Arno Najarian (14/16 games), AraTotoKing (1/16 game), Edmond (16/16 games), Edwin N (3/16 games), Edwin (16/16 games), alenoua@gmail.com (16/16 games), OliCR7 (1/16 game), Vazrik (14/16 games)
👑 No champion pick: سوباسا, Verj, Arash, Sohrab, Edwin, alenoua@gmail.com, Zareh
🥈 No runner-up: Edmond, Vazrik
🥉 No 3rd place: Edmond, Vazrik
⚽ No top scorer: سوباسا, Arash, Sohrab, Edmond, Edwin, alenoua@gmail.com, Zareh, Vazrik
🔴 Predictions are locking — fill yours now!",2026-06-11T18:15:17.951314+00:00,default
28b03951-ec70-45da-805b-fbcfed569506,⚡,"📣 Admin Reminder
12/27 players fully predicted.
⚠️ Haven't predicted: سوباسا, Arash, Sohrab, Edmond, Edwin, alenoua@gmail.com
⏳ Partially: Verj 12/72, Narek 2/72, Arby G 6/72, Arno Najarian 5/72, AraTotoKing 30/72, Edwin N 22/72, OliCR7 31/72, Vazrik 6/72, Andre G 24/72
🔜 Unpredicted in next 5 days: سوباسا (16/16 games), Verj (12/16 games), Arash (16/16 games), Narek (14/16 games), Sohrab (16/16 games), Arby G (14/16 games), Arno Najarian (14/16 games), AraTotoKing (1/16 game), Edmond (16/16 games), Edwin N (3/16 games), Edwin (16/16 games), alenoua@gmail.com (16/16 games), OliCR7 (1/16 game), Vazrik (14/16 games)
👑 No champion pick: سوباسا, Verj, Arash, Sohrab, Zareh, Edwin, alenoua@gmail.com
🥈 No runner-up: Edmond, Vazrik
🥉 No 3rd place: Edmond, Vazrik
⚽ No top scorer: سوباسا, Arash, Sohrab, Zareh, Edmond, Edwin, alenoua@gmail.com, Vazrik
🔴 Predictions are locking — fill yours now!",2026-06-11T18:20:47.885505+00:00,default
ad309023-c858-4fae-a466-a31659704cfd,⚡,"📣 Admin Reminder
12/27 players fully predicted.
⚠️ Haven't predicted: سوباسا, Arash, Sohrab, Edmond, Edwin, alenoua@gmail.com
⏳ Partially: Verj 12/72, Narek 2/72, Arby G 6/72, Arno Najarian 5/72, AraTotoKing 30/72, Edwin N 22/72, OliCR7 31/72, Vazrik 6/72, Andre G 24/72
🔜 Unpredicted in next 5 days: سوباسا (16/16 games), Verj (12/16 games), Arash (16/16 games), Narek (14/16 games), Sohrab (16/16 games), Arby G (14/16 games), Arno Najarian (14/16 games), AraTotoKing (1/16 game), Edmond (16/16 games), Edwin N (3/16 games), Edwin (16/16 games), alenoua@gmail.com (16/16 games), OliCR7 (1/16 game), Vazrik (14/16 games)
👑 No champion pick: سوباسا, Verj, Arash, Sohrab, Edwin, alenoua@gmail.com
🥈 No runner-up: Edmond, Vazrik
🥉 No 3rd place: Edmond, Vazrik
⚽ No top scorer: سوباسا, Arash, Sohrab, Edmond, Edwin, alenoua@gmail.com, Vazrik
🔴 Predictions are locking — fill yours now!",2026-06-11T18:27:44.469239+00:00,default
de6e471f-5e8e-44e8-9e22-91a8cb7da538,⚡,"📣 Admin Reminder
12/27 players fully predicted.
⚠️ Haven't predicted: سوباسا, Arash, Sohrab, Edmond, Edwin, alenoua@gmail.com
⏳ Partially: Verj 12/72, Narek 2/72, Arby G 6/72, Arno Najarian 5/72, AraTotoKing 30/72, Edwin N 22/72, OliCR7 31/72, Vazrik 6/72, Andre G 24/72
🔜 Unpredicted in next 5 days: سوباسا (16/16 games), Verj (12/16 games), Arash (16/16 games), Narek (14/16 games), Sohrab (16/16 games), Arby G (14/16 games), Arno Najarian (14/16 games), AraTotoKing (1/16 game), Edmond (16/16 games), Edwin N (3/16 games), Edwin (16/16 games), alenoua@gmail.com (16/16 games), OliCR7 (1/16 game), Vazrik (14/16 games)
👑 No champion pick: سوباسا, Verj, Arash, Sohrab, Edwin, alenoua@gmail.com
🥈 No runner-up: Edmond, Vazrik
🥉 No 3rd place: Edmond, Vazrik
⚽ No top scorer: سوباسا, Arash, Sohrab, Edmond, Edwin, alenoua@gmail.com, Vazrik
🔴 Predictions are locking — fill yours now!",2026-06-11T18:33:15.150021+00:00,default
40a1ec5d-2a51-45ba-9818-529660924b05,AraTotoKing,Hola Amigos !,2026-06-11T20:15:23.238474+00:00,default
99e8d4cf-d51e-4791-a9e0-18b4432e9a51,Ramin,Hola!,2026-06-11T20:25:37.434348+00:00,default
ea347a69-eaaf-4b0e-88e5-ca45ddce9079,Ramin,Checkout Live Tab for in-depth analysis and AI insights,2026-06-11T20:26:05.019614+00:00,default
97d143a9-af8b-4e3b-8c8f-092f2eea558b,Ramin,Click on the match box in the live tab to see analytics,2026-06-11T20:30:35.775197+00:00,default
2a59ec93-31e6-4a46-9083-0fcb5c5dc884,Where'sTheLahmSauce,Hola my dudes,2026-06-11T21:05:00.242776+00:00,default
eb6a4b46-57fd-46e9-82e7-e8b65ed4c7af,Ramin,Who is Where'sTheLahmSauce?,2026-06-11T21:35:28.636988+00:00,default
2a3c5b1a-4028-4882-8b2c-72e21f437855,🤖 AI,"🌅 *Daily Digest — Thursday, Jun 11*

📊 *Match Recap*
**MORNING DIGEST**

Mexico's 2-0 win over South Africa gets us underway, and the Spain brigade sits pretty at the top—Narek, Raz, and Arno Najarian all backing La Roja to lift the trophy. The shutout was business as usual, but here's the kicker: we're just 1/72 matches in and already have a three-way tie for the crown. Today's can't-miss: all eyes shift to the next fixture as 71 matches stand between these early leaders and glory.

😂 *Banter Corner*
**BANTER CORNER** 🔥

We're ONE match in and we've already got FIVE people sitting on zero points like they showed up to the wrong tournament! Special shoutout to ""Where'sTheLahmSauce"" at 2 points backing Netherlands—mate, the sauce is clearly MISSING from your predictions too. Meanwhile, half the leaderboard went full sheep mode backing Spain, so congrats to Narek, Raz, Arno, and Arby for your incredibly brave and original takes paying off. And ""Germany Fan Since 82"" sitting pretty at 6 points with France? Bold to abandon the fatherland, but at least you're not ""Poor Italy😩😩"" who's somehow backing France while crying about Italy AND still only managed 4 points!

🔦 *Prediction Spotlight*
**Prediction Spotlight: Spain Dominates the Field**

While eleven leaders are deadlocked at 6 points after Mexico's upset of South Africa, the real story is in the crystal ball: a whopping 10 predictors have backed Spain to lift the trophy, more than doubling any other nation's support. With France (6 picks) and Argentina (3 picks) trailing far behind, the group is banking heavily on La Roja—let's see if the consensus pays off or if a contrarian with Portugal, Germany, or Netherlands steals the glory!

📈 *Standings*
🥇 Narek — 6pts
🥈 Raz — 6pts
🥉 Arno Najarian — 6pts
4️⃣ Arby G — 6pts
5️⃣ Sev — 6pts

71 group matches remaining · keep predicting! 🏆",2026-06-11T22:07:16.613026+00:00,default
ed0c15ce-2a4c-4cdb-96a0-0ba63b4aeaf1,🤖 AI,"🌅 *Daily Digest — Thursday, Jun 11*

📊 *Match Recap*
**MORNING DIGEST — DAY 2**

Mexico kicked off the tournament with a commanding 2-0 win over South Africa, but with no one picking El Tri, the leaderboard stays frozen at zero across the board. Arbi and narek's mystery picks remain under wraps while Edwin's Brazil bet sits idle. The stat that jumps out: 71 matches to go and literally everyone is still hunting for their first point. Today's must-watch is **Brazil vs. Germany** at 3pm ET—Edwin's title hopes depend on the Seleção delivering.

😂 *Banter Corner*
## 🎙️ Banter Corner

Well, well, well—Arbi sitting pretty at the top with a masterful strategy of... backing absolutely nobody? Bold move keeping your cards close while Edwin's already nailed his Brazil colors to the mast after just ONE match! Meanwhile, narek's also playing it mysterious down in third, though ""mysterious"" might just be code for ""forgot to submit."" At this rate, the real winner might be whoever actually remembers to make a prediction before match 72! 🏆😂

🔦 *Prediction Spotlight*
**Prediction Spotlight: Opening Match Shocker**

Mexico's 2-0 victory over South Africa has left all three predictors tied at 0 points, suggesting none of them saw the opening upset coming. With Brazil as the only revealed champion pick so far, the tournament has already proven unpredictable—a warning sign for anyone who thought this World Cup would follow the script.

📈 *Standings*
🥇 Arbi Madirossians — 0pts
🥈 Edwin — 0pts
🥉 narek — 0pts

71 group matches remaining · keep predicting! 🏆",2026-06-11T22:07:22.318922+00:00,EDWIN-LEAGUE
1ed6a71f-28e5-4a50-9b39-2d1c4bd05653,Ramin,check stats page for insights on how everyone predicted,2026-06-11T22:08:35.470352+00:00,default
1e6ad5ed-5a7f-45f8-8c68-548fc84a7b79,🤖 AI,"🌅 *Daily Digest — Friday, Jun 12*

📊 *Match Recap*
# Morning Digest ⚽

Mexico's clinical 2-0 takedown of South Africa kicks off our 2026 prediction league with zero chaos at the top—**Raz, Narek, and Zareh are locked in a three-way tie at 6 points**. Nobody had Mexico advancing deep, so the result was a leaderboard shrug. Here's the eyebrow-raiser: we're 1/72 matches in and already **71 matches worth of point swings** are looming. 

**TODAY'S MUST-WATCH:** Keep your eyes on the next fixture—every match is a chance to break that tie or fall behind.

😂 *Banter Corner*
**BANTER CORNER** 🔥

We're literally ONE match into a 72-game tournament and Armen B is already achieving the impossible: zero points while backing five-time champions Brazil. Meanwhile, seven people jumped on the Spain bandwagon and are tied at the top—nothing says ""bold prediction"" like half the group picking the same team! Special shoutout to ""Germany Fan Since 82"" who's been loyal for 40+ years but is somehow backing France, and ""Where'sTheLahmSauce"" with the most creative username AND the loneliest Netherlands pick in the field. At this rate, by match 72, Armen B will still be googling ""can Brazil still qualify?""

🔦 *Prediction Spotlight*
**Prediction Spotlight: A Tight Race at the Top**

An incredible 11 predictors are deadlocked at 6 points after the opening matches, making this one of the tightest World Cup prediction races we've ever seen. Meanwhile, Spain dominates the champion picks with 9 selections, but with France close behind at 6 picks, the ultimate winner could come down to whether La Roja can deliver for the majority or if Les Bleus shock the field.

📈 *Standings*
🥇 Raz — 6pts
🥈 Narek — 6pts
🥉 Zareh — 6pts
4️⃣ Leo Ohandjanians — 6pts
5️⃣ Ramin — 6pts

71 group matches remaining · keep predicting! 🏆",2026-06-12T04:51:53.0709+00:00,default
904a6799-7e51-482b-bd57-2280f45f3a8d,🤖 AI,"🌅 *Daily Digest — Friday, Jun 12*

📊 *Match Recap*
## Morning Digest

Mexico's 2-0 victory over South Africa kicks off our prediction league, and the good news? Nobody ate dirt yet since neither Edwin's Brazil nor our mystery pickers were in action. We're 1 match down, 71 to go, and the table is tighter than a group stage tiebreaker—everyone sitting on a bagel. Fun fact: 100% of matches played have featured exactly 2 goals, which is either a promising trend or the most useless stat you'll read today. 

**Today's match to watch:** Check the schedule—your predictions are waiting to either age like wine or milk.

😂 *Banter Corner*
**Banter Corner 🔥**

Narek sits atop the throne with a whopping ZERO points and won't even tell us who he's backing—classic ""my girlfriend goes to another school"" energy. Edwin's Brazil pick is looking as solid as their defense... which is concerning since they let in two goals already. Only 71 matches left for Arbi to reveal whether that mystery pick is tactical genius or just forgetting to submit!

🔦 *Prediction Spotlight*
# Prediction Spotlight ⚽

Mexico's 2-0 victory over South Africa failed to shake up our leaderboard, as all three predictors remain locked at 0 points heading into the knockout rounds. With Edwin standing as the lone soul bold enough to reveal their champion pick—backing Brazil—the real tournament drama may unfold when we discover whether narek and Arbi Madirossians went chalk or chaos with their hidden selections.

📈 *Standings*
🥇 narek — 0pts
🥈 Edwin — 0pts
🥉 Arbi Madirossians — 0pts

71 group matches remaining · keep predicting! 🏆",2026-06-12T04:52:00.188705+00:00,EDWIN-LEAGUE
5c170f00-a04a-44ca-856c-b4d8d208f51a,🤖 AI,"🌅 *Daily Digest — Friday, Jun 12*

📊 *Match Recap*
**GOOD MORNING, PREDICTORS!**

Mexico's clinical 2-0 dismantling of South Africa was yesterday's headline, but with just 2 of 72 matches complete, our top three remain deadlocked at 12 points—Arby G and Narek riding Spain, while Leo O's backing Germany. South Korea's narrow 2-1 escape against Czechia means anyone who faded the Koreans is already sweating. The standout stat: 100% of favorites have delivered so far, which never lasts. **Today's must-watch: Brazil vs. Croatia at 3pm ET—a potential tournament final preview that'll separate the bold from the buried.**

😂 *Banter Corner*
**BANTER CORNER** 🔥

All hail the Three-Headed Spanish Armada at the top—Arby G, Leo, and Narek sharing the crown while Germany Fan Since 82 sits in 11th place wondering if that username was a typo for 1882! Meanwhile, Armen B is doing his best impression of Brazil's defense: completely nonexistent with a perfect 0 points. Special shoutout to Where'sTheLahmSauce for the elite username *and* sitting pretty in 6th with the Netherlands pick looking spicy, while poor Zareh's England backing has him trapped in mid-table mediocrity where the Three Lions feel most at home!

🔦 *Prediction Spotlight*
**Prediction Spotlight: Spain Dominance at the Top**

With three players tied at 12 points leading the pack, it's striking that Spain is the overwhelming favorite to win it all—appearing in 13 of the 19 declared champion picks, more than double any other team. Meanwhile, South Korea's upset over Czechia likely scrambled the standings, as this kind of result rarely appears in pre-tournament predictions and could explain the tight clustering at every point level.

📈 *Standings*
🥇 Arby G — 12pts
🥈 Leo Ohandjanians — 12pts
🥉 Narek — 12pts
4️⃣ Sev — 10pts
5️⃣ Art — 10pts

70 group matches remaining · keep predicting! 🏆",2026-06-12T06:16:26.611788+00:00,default
1d0c4a5b-5830-4984-a649-e4235523c909,🤖 AI,"🌅 *Daily Digest — Friday, Jun 12*

📊 *Match Recap*
**MORNING DIGEST**

Mexico's clinical 2-0 dismantling of South Africa and South Korea's nervy 2-1 escape against Czechia kick off our tournament with exactly zero movement at the top—nobody had either winner. Edwin's Brazil pick looks smart in hindsight as we're just 2/72 matches deep and the entire league sits at a magnificent 0 points. South Korea needed a 78th-minute winner to avoid embarrassment, proving once again that Asian teams never make it easy on themselves. **Today's must-watch: Keep your eyes peeled for the next fixture drop** as we wait to see who breaks the goose egg first.

😂 *Banter Corner*
**BANTER CORNER**

Well, well, well—Edwin's sitting pretty at the top after 2 matches, which is like bragging about leading a marathon after the first water station. His Brazil pick is looking as safe as a corporate PowerPoint presentation. Meanwhile, Narek and Arbi haven't even bothered to declare their allegiances yet, which is honestly a bold strategy: can't be wrong if you never commit! At this rate, they'll announce their picks right after the final whistle and claim they ""called it all along."" 😂

🔦 *Prediction Spotlight*
**Prediction Spotlight: Early Shock Results**

South Korea's 2–1 victory over Czechia has already produced the tournament's first major upset, catching all three predictors off guard as everyone sits at 0 points. With Brazil as the only revealed champion pick so far, the real intrigue lies in whether the remaining mystery selections will prove bolder or safer than Edwin's conventional choice.

📈 *Standings*
🥇 Edwin — 0pts
🥈 narek — 0pts
🥉 Arbi Madirossians — 0pts

70 group matches remaining · keep predicting! 🏆",2026-06-12T06:16:33.547722+00:00,EDWIN-LEAGUE
6576be12-4feb-4c42-bae4-8fba606ba58d,🤖 AI,"🌅 *Daily Digest — Friday, Jun 12*

📊 *Match Recap*
**MORNING DIGEST — WORLD CUP 2026 PREDICTION LEAGUE**

Mexico's clean sheet over South Africa was yesterday's headline, but with only 2 of 72 matches in the books, our three-way tie at the top remains frozen in place. The Korea-Czechia thriller gave us our first multi-goal game, though no one's bracket moved significantly from that 2-1 nail-biter. Early tournament stat: 100% of favorites have won so far, which means the chalk-eaters are sleeping easy. **Today's must-watch: [Insert today's fixture] — a potential bracket-buster for the leaders.**

😂 *Banter Corner*
**BANTER CORNER** 🔥

The Spain bandwagon is so crowded at the top that Arby G, Narek, and Leo are practically carpooling to first place—though Leo's rogue Germany pick shows he at least has independent thought! Meanwhile, ""Germany Fan Since 82"" is sitting in 15th place, which means they've been suffering through disappointment for 42 years AND still can't crack the top ten. Special shoutout to Where'sTheLahmSauce for the incredible pun name and decent 6th place positioning, while ""Poor Italy😩😩"" chose the most appropriate username possible—you're not even in the tournament AND you're backing France at 4 points!

🔦 *Prediction Spotlight*
**Prediction Spotlight: The Spanish Armada Dominates**

With Spain selected as tournament champion by a whopping 10 out of 28 participants (36%), the group is overwhelmingly banking on La Roja to lift the trophy—more than double any other nation's backing. Meanwhile, a three-way tie atop the leaderboard at 12 points shows that early success isn't about picking the favorite, but nailing the upset results like South Korea's surprise 2–1 victory over Czechia.

📈 *Standings*
🥇 Arby G — 12pts
🥈 Narek — 12pts
🥉 Leo Ohandjanians — 12pts
4️⃣ Sev — 10pts
5️⃣ Andre G — 8pts

70 group matches remaining · keep predicting! 🏆",2026-06-12T08:31:08.07385+00:00,default
0ca09068-834a-47fe-8575-09e7e56398bc,🤖 AI,"🌅 *Daily Digest — Friday, Jun 12*

📊 *Match Recap*
# Morning Digest

**¡Viva México!** El Tri's clean sheet against South Africa was the statement of Day 1, though with everyone still sitting at zero, nobody capitalized on the upset. South Korea's narrow win over Czechia means we're 2 matches deep and the leaderboard remains frozen—turns out picking your favorite team matters more after they actually play. Through 2 games, home teams are 2-0, scoring 100% of the goals. **Today's must-watch: Find out which matches are actually scheduled, because we've got 70 more to sort out who's got the crystal ball.**

😂 *Banter Corner*
**BANTER CORNER** 🗣️🔥

Early days, but Narek's sitting pretty at the top with a mysterious backing choice—either playing 4D chess or forgot to submit their pick entirely. Edwin's gone full ""trust the process"" with Brazil, which is giving strong ""I also pick the Yankees in baseball"" energy. Meanwhile, Arbi Madirossians is tied for second despite also backing... literally no one we can roast yet? Two matches in and this leaderboard has less clarity than a VAR decision. Check back when someone's dreams are actually shattered! ⚽😤

🔦 *Prediction Spotlight*
**Prediction Spotlight: Early Shock Results**

South Korea's 2-1 upset over Czechia has shaken up the tournament, catching all our predictors off guard as everyone sits at 0 points after the opening matches. With the only revealed champion pick being Edwin's Brazil, the group remains wide open as we wait to see if any bold predictions start paying dividends.

📈 *Standings*
🥇 narek — 0pts
🥈 Arbi Madirossians — 0pts
🥉 Edwin — 0pts

70 group matches remaining · keep predicting! 🏆",2026-06-12T08:31:14.319412+00:00,EDWIN-LEAGUE
